,transaction_id,datetime,category_id,category_name,merchant_name,amount,payment_method,transaction_type
22,154ebf91-daa2-42b4-ad69-e88c61a4b230,2019-11-14 14:56:00,04,주유,타이어뱅크,8330,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
23,712636bb-a455-4a22-87d0-2e2ce4406398,2019-11-14 15:03:00,08,병원/약국,내과,8950,IBK 무직타이거 카드(신용),일반결제
24,496d4895-c8d7-425c-823b-576b0ead4e04,2019-11-14 15:12:00,09,교육/육아,yes24,8050,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
25,198493ce-33e1-46f7-b57a-d70346281fb8,2019-11-14 19:56:00,06,마트,이마트,7890,IBK 무직타이거 카드(신용),일반결제
26,927968e9-97a4-4cb5-9f40-bbb9c8c47765,2019-11-14 20:18:00,14,기타,인테리어,15770,우리카드 DA@카드의정석,일반결제
27,2bd6f0fb-ee3c-4687-b704-eced5b9df42d,2019-11-14 23:35:00,08,병원/약국,약국,9440,NH농협 올바른LIFE카드(할인형),일반결제
28,e3fb8c1d-7841-43dd-9034-4c867d14190d,2019-11-15 02:25:00,07,쇼핑,에이블리,13020,우리카드 DA@카드의정석,일반결제
29,60aeb372-b6df-44a6-a3d5-2be0ac249f30,2019-11-15 06:01:00,03,외식,맥도날드,5830,우리카드 DA@카드의정석,일반결제
30,4269f091-eaed-4ed7-b06f-bb0f49d9bf73,2019-11-15 06:20:00,06,마트,트레이더스,10580,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
31,dc83f96f-52a6-43d4-be58-a9701aea2c2c,2019-11-15 06:22:00,05,영화/문화,롯데시네마,5660,우리카드 위비 알뜰주유소 할인카드,일반결제
32,2f1f9181-28ae-4c66-9795-795d2c017a94,2019-11-15 06:45:00,14,기타,레저,17210,우리카드 DA@카드의정석,일반결제
33,62a40afe-dcb7-4b1f-b85f-a1adfedb5a32,2019-11-15 12:47:00,06,마트,GS마트,8350,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
34,d96da200-d947-472a-9c61-3985596ed71c,2019-11-15 14:36:00,04,주유,현대오일뱅크,6910,우리카드 DA@카드의정석,일반결제
35,a5b13afd-af2c-40ac-9539-22c05ea0942c,2019-11-15 20:27:00,03,외식,맥도날드,6170,NH농협 올바른LIFE카드(할인형),일반결제
36,cc5015cf-7c81-4d5a-8e5a-43726574708d,2019-11-15 20:45:00,06,마트,홈플러스,11450,우리카드 위비 알뜰주유소 할인카드,일반결제
37,929b4c7b-f270-4a23-a957-811d2fd02b45,2019-11-16 10:18:00,08,병원/약국,이비인후과,9280,우리카드 DA@카드의정석,일반결제
38,77d8b428-3754-4771-aba5-d1c9035c5d03,2019-11-16 11:04:00,05,영화/문화,롯데월드,6310,우리카드 DA@카드의정석,일반결제
39,1aedbcfd-a357-44ea-8e80-c78a6bf2d5d9,2019-11-16 13:22:00,06,마트,홈플러스,8530,NH농협 올바른LIFE카드(할인형),일반결제
40,19f58e82-5008-406f-9bf5-aafeb67a3c07,2019-11-17 07:08:00,09,교육/육아,밀리의서재,13060,NH농협 올바른LIFE카드(할인형),일반결제
41,bf2c857e-9f7b-4992-acec-73f232acf022,2019-11-17 07:09:00,08,병원/약국,약국,12870,우리카드 위비 알뜰주유소 할인카드,일반결제
42,126f28a9-107d-4387-88c2-1370c2a423f2,2019-11-17 15:24:00,08,병원/약국,내과,10230,우리카드 DA@카드의정석,일반결제
43,c362f40b-d309-4fc5-acfc-4fb4268c3b15,2019-11-17 15:53:00,07,쇼핑,현대백화점,12300,우리카드 DA@카드의정석,일반결제
44,3eda9150-3993-4371-bc60-ae1c8818d277,2019-11-17 19:40:00,09,교육/육아,교보문고,13540,우리카드 DA@카드의정석,일반결제
45,b354f19d-3d22-4110-a63f-69ea0d5098fc,2019-11-17 20:54:00,07,쇼핑,신세계백화점,11640,IBK 무직타이거 카드(신용),일반결제
46,c2ce56bd-8301-43a6-849b-50bc05e5d461,2019-11-17 23:01:00,05,영화/문화,메가박스,8490,삼성카드 라이프파트너,일반결제
47,fd9c70c3-2972-4882-a6d9-d3d105ddf023,2019-11-18 07:08:00,08,병원/약국,내과,11390,NH농협 올바른LIFE카드(할인형),일반결제
48,44482593-e232-4c25-bcd6-2aba93c1392f,2019-11-18 07:24:00,06,마트,롯데마트,10760,NH농협 올바른LIFE카드(할인형),일반결제
49,123c6a29-969b-4b4b-bcce-3ef8a41bc4c2,2019-11-18 08:07:00,04,주유,SK엔크린,7660,우리카드 DA@카드의정석,일반결제
50,6ae1a31f-a7b6-4925-b3c1-20c39b0108d2,2019-11-18 09:53:00,11,자동차/하이패스,서울고속도로,12510,우리카드 위비 알뜰주유소 할인카드,일반결제
51,4949ded7-76c3-4071-81bf-7df87ead63bc,2019-11-18 10:08:00,06,마트,롯데마트,8490,우리카드 DA@카드의정석,일반결제
52,138664e3-c838-4cbc-ac42-e58bd42e937c,2019-11-18 12:20:00,09,교육/육아,서점,10900,우리카드 위비 알뜰주유소 할인카드,일반결제
53,d67e0f37-f4e9-438e-afa7-6c80f7746c4b,2019-11-18 12:37:00,08,병원/약국,정형외과,8180,NH농협 올바른LIFE카드(할인형),일반결제
54,e7635620-eaef-418c-ae60-b3e1402613bb,2019-11-18 12:45:00,14,기타,올리브영,14940,IBK 무직타이거 카드(신용),일반결제
55,f9d09e26-165e-45b5-b526-d3b0abeb35d1,2019-11-18 14:54:00,03,외식,맥도날드,6710,우리카드 위비 알뜰주유소 할인카드,일반결제
56,a3593aec-d5d1-4ae2-8940-e0fa08509d96,2019-11-18 17:41:00,07,쇼핑,자라,12110,우리카드 DA@카드의정석,일반결제
57,0328c136-629e-43d8-9d1c-a267530ddda6,2019-11-18 17:44:00,01,편의점,CU,5240,우리카드 DA@카드의정석,일반결제
58,26a97770-7983-4fc0-8eda-75d9bc41c770,2019-11-18 20:18:00,09,교육/육아,밀리의서재,6151,우리카드 위비 알뜰주유소 할인카드,일반결제
59,c6acdcaf-a4ba-4ef5-a84a-f9d8428e31ed,2019-11-19 09:44:00,07,쇼핑,H&M,9540,우리카드 DA@카드의정석,일반결제
60,4f489f45-92b4-402c-bb2e-60e16ae63480,2019-11-19 09:50:00,03,외식,원할머니보쌈,11390,IBK 무직타이거 카드(신용),일반결제
61,a9d500dd-2140-4672-a3b9-7f36c0793f64,2019-11-19 11:47:00,06,마트,트레이더스,9840,우리카드 위비 알뜰주유소 할인카드,일반결제
62,8a2509a4-cde4-436f-94d8-eae02d9f3daf,2019-11-19 12:06:00,14,기타,레저,13840,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
63,357cc20c-b7bf-4181-9262-d5ac8f7e91de,2019-11-19 13:56:00,14,기타,인테리어,19000,우리카드 DA@카드의정석,일반결제
64,b3054c89-9d41-401d-ad7c-61a73220b757,2019-11-19 14:38:00,14,기타,다이소,13300,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
65,70b3e6df-c9c3-4dd8-a5a7-970558e8f1db,2019-11-19 19:20:00,06,마트,홈플러스,10250,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
66,06cd3e3b-d202-4202-b56d-98962f50f0fb,2019-11-20 09:32:00,08,병원/약국,약국,10020,우리카드 DA@카드의정석,일반결제
67,ae2bcab8-551f-44f7-a5d6-9a97360824da,2019-11-20 11:35:00,07,쇼핑,유니클로,9570,우리카드 DA@카드의정석,일반결제
68,a06a7de4-9755-428f-9147-c3ba2f875748,2019-11-20 11:37:00,06,마트,GS마트,7980,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
69,31fb18bc-2f47-480c-8d83-e591088270ec,2019-11-20 12:34:00,14,기타,올리브영,15160,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
70,24eeb4a6-c145-45c7-9d98-6115f05eeefe,2019-11-20 15:12:00,01,편의점,GS25,5010,NH농협 올바른LIFE카드(할인형),일반결제
71,ec202e90-b701-4da2-aa44-7966029e6783,2019-11-20 16:51:00,11,자동차/하이패스,하이패스,14570,삼성카드 라이프파트너,일반결제
72,7f37c8f7-5dfe-477c-9ea0-f4f1d8355a00,2019-11-20 19:57:00,08,병원/약국,내과,12340,우리카드 DA@카드의정석,일반결제
73,bbbbfd67-30a4-44b0-be3c-7c84176350f5,2019-11-20 21:21:00,06,마트,GS마트,6810,NH농협 올바른LIFE카드(할인형),일반결제
74,c5f833cf-f4ce-4477-b8bc-a9ac2ada62ce,2019-11-20 21:42:00,01,편의점,이마트24,8190,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
75,c6ca565f-8411-4531-9f1f-4fae4bbd0ebf,2019-11-21 11:26:00,14,기타,레저,14340,NH농협 올바른LIFE카드(할인형),일반결제
76,ee265c95-90f1-47ee-960a-5654b2403468,2019-11-21 13:14:00,06,마트,농협하나로마트,8000,우리카드 DA@카드의정석,일반결제
77,4d38a8d0-10f5-4651-8b14-7f1f40c56cf6,2019-11-21 15:36:00,03,외식,맥도날드,5770,우리카드 DA@카드의정석,일반결제
78,a5c3a0a9-a29c-4dbe-ae8f-0a8837280c98,2019-11-21 20:11:00,09,교육/육아,인프런,12880,우리카드 DA@카드의정석,일반결제
79,5a7284a2-25ba-4795-a2a8-76d76d58bf63,2019-11-21 20:31:00,04,주유,S-OIL,6580,우리카드 위비 알뜰주유소 할인카드,일반결제
80,18f67e0c-bd28-48b0-86e2-e0802a0f31e4,2019-11-21 20:35:00,07,쇼핑,롯데백화점,10730,우리카드 DA@카드의정석,일반결제
81,b3f731b7-1375-4f4a-b243-3e5365410267,2019-11-21 22:06:00,11,자동차/하이패스,인천국제공항고속도로,15980,우리카드 DA@카드의정석,일반결제
82,2d17534a-4834-49b1-88f5-d39ec3ad1a08,2019-11-22 05:08:00,08,병원/약국,정형외과,10690,우리카드 DA@카드의정석,일반결제
83,e53e5f4c-6c7e-4a2c-867f-358ba48aa108,2019-11-22 11:12:00,01,편의점,이마트24,6160,우리카드 DA@카드의정석,일반결제
84,9df034d3-9caa-437c-bc67-95e2c32fc21b,2019-11-22 12:42:00,03,외식,채선당,11540,우리카드 DA@카드의정석,일반결제
85,77cf865f-71fe-4889-9af9-469ad55957c2,2019-11-22 12:52:00,09,교육/육아,밀리의서재,11600,우리카드 DA@카드의정석,일반결제
86,c87533e5-6bcf-476f-86bf-c38b7b8ae091,2019-11-22 13:28:00,08,병원/약국,정형외과,16490,NH농협 올바른LIFE카드(할인형),일반결제
87,3e447305-eb55-420d-81d2-31cb66bd5d42,2019-11-22 14:54:00,07,쇼핑,신세계백화점,11890,NH농협 올바른LIFE카드(할인형),일반결제
88,ba05dd0f-a966-4a5a-aecf-1ed21861c9f3,2019-11-22 19:25:00,01,편의점,CU,5160,우리카드 위비 알뜰주유소 할인카드,일반결제
89,3efebc12-55d6-4279-b459-f7526d75c096,2019-11-22 20:37:00,14,기타,레저스포츠,16170,우리카드 위비 알뜰주유소 할인카드,일반결제
90,a333639f-3873-44c1-9e4c-e90bbadfbb75,2019-11-23 08:33:00,08,병원/약국,정형외과,12900,우리카드 DA@카드의정석,일반결제
91,567b9583-e679-4a4b-b3ce-cf7c90d5e87e,2019-11-23 11:22:00,03,외식,맥도날드,7070,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
92,1cd6cf0d-e228-48e4-a964-f172a9a9bd76,2019-11-23 11:41:00,09,교육/육아,서점,12180,우리카드 DA@카드의정석,일반결제
93,bef6a59a-c186-4221-9030-56b79e4c24dd,2019-11-23 12:36:00,01,편의점,미니스톱,5230,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
94,fc3b8f4d-fe42-4b8f-8e5a-ef220f988297,2019-11-23 14:34:00,08,병원/약국,약국,6310,우리카드 DA@카드의정석,일반결제
95,42b07e31-2f3f-4e11-973a-603d7feb25e2,2019-11-23 23:59:00,06,마트,GS마트,10050,우리카드 DA@카드의정석,일반결제
96,dd34aa18-9001-4ed4-8bb4-01e769f753f1,2019-11-24 10:51:00,01,편의점,CU,6860,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
97,df8db157-03d0-4453-8d40-9bc9fdae2920,2019-11-24 11:17:00,06,마트,농협하나로마트,11170,우리카드 DA@카드의정석,일반결제
98,ead1d758-b319-418d-aef0-3a1b645f273c,2019-11-24 11:43:00,03,외식,채선당,9540,우리카드 DA@카드의정석,일반결제
99,8f3dc97f-e6b0-4a0a-b98f-5dbe15aede0f,2019-11-24 12:04:00,01,편의점,CU,6190,우리카드 DA@카드의정석,일반결제
100,f003ea91-ce54-43a9-83a9-5baeb242c5dc,2019-11-24 14:13:00,14,기타,세탁소,17450,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
101,98cd2655-5297-41ad-adba-948427591ad4,2019-11-24 23:03:00,01,편의점,GS25,7740,IBK 무직타이거 카드(신용),일반결제
102,1b35caa1-c146-4fee-8235-1b4f59b164ca,2019-11-25 08:32:00,11,자동차/하이패스,서울외곽순환도로,22270,NH농협 올바른LIFE카드(할인형),일반결제
103,27180985-f2d6-418c-83a3-574a919cf735,2019-11-25 13:53:00,07,쇼핑,무신사,12140,우리카드 위비 알뜰주유소 할인카드,일반결제
104,ab1e5fcf-3abe-4cc1-9115-a0ca09e8ede2,2019-11-25 15:02:00,07,쇼핑,현대백화점,12430,우리카드 DA@카드의정석,일반결제
105,743de03a-e05c-4fb9-ae0e-f4aae65e0ac3,2019-11-25 15:46:00,06,마트,홈플러스,9030,삼성카드 라이프파트너,일반결제
106,cae2f489-f7d8-4086-9110-c9fd747cb18f,2019-11-25 18:13:00,05,영화/문화,현대미술관,10000,우리카드 DA@카드의정석,일반결제
107,65787d0c-1aec-4b70-ac0e-73077ddcaaf6,2019-11-26 11:34:00,03,외식,역전할머니맥주,7820,NH농협 올바른LIFE카드(할인형),일반결제
108,d90a8d20-de53-42d6-9e2f-d4afb18fbcd3,2019-11-26 15:22:00,12,여행/숙박,하나투어,12210,IBK 무직타이거 카드(신용),일반결제
109,f8c01007-1fbc-4004-b098-aa1f23f459be,2019-11-26 15:41:00,04,주유,GS칼텍스,8860,IBK 무직타이거 카드(신용),일반결제
110,032a461a-df9b-4c1f-aacb-1f6d7549c9f9,2019-11-26 16:23:00,01,편의점,세븐일레븐,7710,우리카드 DA@카드의정석,일반결제
111,060fd3b6-5f9c-41f0-9522-1c404b77cf1c,2019-11-26 20:41:00,06,마트,마켓컬리,9060,우리카드 DA@카드의정석,일반결제
112,6a241f46-3af7-4a21-a93e-7b5b1e4ae3a7,2019-11-26 21:47:00,01,편의점,세븐일레븐,7350,우리카드 DA@카드의정석,일반결제
113,6c521d13-b719-4b68-a775-ee42a89e22f2,2019-11-26 23:28:00,01,편의점,CU,5220,우리카드 DA@카드의정석,일반결제
114,71b78d57-3f7b-477d-b4b5-11b93a573c6e,2019-11-27 00:33:00,11,자동차/하이패스,서울외곽순환도로,12720,삼성카드 라이프파트너,일반결제
115,9d4d0658-886e-4ae8-ad80-016db16784b1,2019-11-27 05:12:00,03,외식,채선당,10750,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
116,503ef9cb-1006-47c7-af2c-65fa50e363d5,2019-11-27 06:23:00,09,교육/육아,메가스터디,11480,우리카드 DA@카드의정석,일반결제
117,4ab1ab59-54f0-4ec2-a61f-c0611bb85112,2019-11-27 09:39:00,14,기타,철물점,13520,삼성카드 라이프파트너,일반결제
118,aa3961be-c93f-4c2c-94b5-e773df973c95,2019-11-27 14:30:00,07,쇼핑,H&M,10160,우리카드 위비 알뜰주유소 할인카드,일반결제
119,8e969227-72e7-4b51-ae54-ac6d2ff8e87e,2019-11-27 14:42:00,01,편의점,미니스톱,7400,삼성카드 라이프파트너,일반결제
120,b636cc4c-5170-4a8a-a00e-0b6064eec4c1,2019-11-27 15:59:00,03,외식,롤링파스타,10260,우리카드 DA@카드의정석,일반결제
121,2540647b-784f-4b14-b2d3-1a6527dea64c,2019-11-27 19:19:00,04,주유,현대오일뱅크,8830,삼성카드 라이프파트너,일반결제
122,6db99102-a48b-4dbe-957d-94a106f028ff,2019-11-27 20:27:00,01,편의점,세븐일레븐,5760,IBK 무직타이거 카드(신용),일반결제
123,9611116b-a54b-4dbb-bc56-ea1b9852bf02,2019-11-27 23:49:00,14,기타,철물점,16530,우리카드 DA@카드의정석,일반결제
124,0b251279-785a-45d0-9f92-a62163f4c69d,2019-11-28 06:42:00,01,편의점,세븐일레븐,3475,삼성카드 라이프파트너,일반결제
125,f7aeede8-0a11-4bac-8df2-1ad52d36db7e,2019-11-28 07:37:00,03,외식,VIPS,6300,우리카드 DA@카드의정석,일반결제
126,91519998-f293-4585-9a07-d758b357f3f9,2019-11-28 14:43:00,01,편의점,미니스톱,4310,우리카드 위비 알뜰주유소 할인카드,일반결제
127,81b85934-af37-4cf9-af2b-5e3109db40a9,2019-11-28 15:11:00,06,마트,홈플러스,7490,우리카드 DA@카드의정석,일반결제
128,8b991282-3075-49af-8e7d-765b634c25ea,2019-11-28 17:26:00,07,쇼핑,H&M,7680,삼성카드 라이프파트너,일반결제
129,b3338169-dcfc-4b72-abbb-ae74db9b4d43,2019-11-28 17:28:00,08,병원/약국,이비인후과,10460,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
130,6d0144d8-ff84-4d1a-88cf-22ade9829e9a,2019-11-28 18:27:00,14,기타,세탁소,12290,IBK 무직타이거 카드(신용),일반결제
131,ac5e1ec3-e1be-4ed9-b483-518e458fa881,2019-11-28 20:37:00,07,쇼핑,에이블리,8970,우리카드 DA@카드의정석,일반결제
132,ffdf6588-0ffe-4184-a9c4-91dd33dfeff6,2019-11-29 09:29:00,09,교육/육아,인프런,12000,우리카드 DA@카드의정석,일반결제
133,03617d89-f038-419a-884d-93a646a968c5,2019-11-29 10:08:00,09,교육/육아,yes24,15080,NH농협 올바른LIFE카드(할인형),일반결제
134,5afaeb32-419b-474e-8247-23c3a32a4516,2019-11-29 10:36:00,04,주유,현대오일뱅크,10120,우리카드 위비 알뜰주유소 할인카드,일반결제
135,1ec80917-af74-4001-8023-539bc9f99d37,2019-11-29 11:28:00,06,마트,GS마트,10280,우리카드 DA@카드의정석,일반결제
136,90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,2019-11-29 11:38:00,01,편의점,CU,7150,삼성카드 라이프파트너,일반결제
137,6d9c5b50-a1fd-4187-9c3a-1e0bb5f3f8aa,2019-11-29 12:54:00,01,편의점,CU,7510,우리카드 DA@카드의정석,일반결제
138,0b6c03c8-721e-4419-afc3-e6495e911b91,2019-11-29 13:22:00,01,편의점,CU,6650,우리카드 DA@카드의정석,일반결제
139,8b6daa25-1a52-4aa2-8b66-0bcdd32e4757,2019-11-29 19:37:00,04,주유,S-OIL,8350,NH농협 올바른LIFE카드(할인형),일반결제
140,8caf728a-9e58-48b6-b24c-77826554f48c,2019-11-29 20:16:00,08,병원/약국,고려대병원,12920,IBK 무직타이거 카드(신용),일반결제
141,cba8dd6e-ea54-49f2-b99b-29fc5f5cf4f9,2019-11-29 20:18:00,14,기타,회원제클럽,13630,우리카드 DA@카드의정석,일반결제
142,00af085d-2b08-4fcd-b595-1ffd793130ce,2019-11-29 23:34:00,06,마트,마켓컬리,5680,삼성카드 라이프파트너,일반결제
143,bbfe7e0e-3a22-4851-a928-a048763c714b,2019-11-30 00:07:00,11,자동차/하이패스,서해안고속도로,10390,우리카드 DA@카드의정석,일반결제
144,266bb932-4f1d-423b-8e0b-08abf67d8488,2019-11-30 12:33:00,09,교육/육아,메가스터디,11090,삼성카드 라이프파트너,일반결제
145,f02a1b37-9865-496f-99f8-d29021abbbf2,2019-11-30 17:59:00,09,교육/육아,yes24,11750,NH농협 올바른LIFE카드(할인형),일반결제
146,180b3063-9342-41a2-858d-8c092eaf3417,2019-11-30 18:53:00,14,기타,다이소,9810,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
147,471b0cc7-e233-4597-b129-ed2f25ec77e4,2019-12-01 11:17:00,04,주유,S-OIL,9100,IBK 무직타이거 카드(신용),일반결제
148,7bb8373c-81dd-43ea-9421-b62c2d31317c,2019-12-01 15:09:00,06,마트,GS마트,13450,우리카드 DA@카드의정석,일반결제
149,b588489e-effb-4197-8d73-a782967197ec,2019-12-01 16:38:00,07,쇼핑,신세계백화점,11500,NH농협 올바른LIFE카드(할인형),일반결제
150,117e894e-91fa-41c7-8141-bb373de814ac,2019-12-01 16:59:00,03,외식,이삭토스트,10160,우리카드 DA@카드의정석,일반결제
151,b1b2b5f8-8b66-4d1f-979a-7954c98e3f5b,2019-12-01 17:47:00,03,외식,배달의민족,8220,NH농협 올바른LIFE카드(할인형),일반결제
152,28628b4e-c714-4549-a04a-1fe29cc8f772,2019-12-01 18:10:00,03,외식,투다리,8770,삼성카드 라이프파트너,일반결제
153,dce6ea64-2d5c-4588-860e-35b66864fe6b,2019-12-01 18:33:00,08,병원/약국,약국,9800,삼성카드 라이프파트너,일반결제
154,6852c038-be54-4df1-8782-05fdc6026414,2019-12-01 23:30:00,09,교육/육아,알라딘,14790,우리카드 DA@카드의정석,일반결제
155,751095ed-9864-4c1a-8827-1dd98da18439,2019-12-02 00:53:00,09,교육/육아,인프런,14000,우리카드 DA@카드의정석,일반결제
156,6772fe9f-999b-4859-8f5e-0f0bcd67b5df,2019-12-02 09:23:00,01,편의점,세븐일레븐,7010,우리카드 DA@카드의정석,일반결제
157,069d887f-9ad8-4fa7-b7f9-0812bf9bd810,2019-12-02 10:34:00,07,쇼핑,유니클로,10040,우리카드 DA@카드의정석,일반결제
158,e9f35e11-928a-44dd-8ace-87b74250f956,2019-12-02 11:10:00,11,자동차/하이패스,서해안고속도로,10380,우리카드 DA@카드의정석,일반결제
159,75766872-d5cb-40a3-a9cb-fc4e2f4bc0ce,2019-12-02 11:16:00,11,자동차/하이패스,11번가_주유권,14700,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
160,f6fa5eb6-51a5-4b4e-849c-00424efb4227,2019-12-02 12:15:00,08,병원/약국,정형외과,10260,삼성카드 라이프파트너,일반결제
161,ca4e5cc5-995d-455b-b662-8c4e445d9a87,2019-12-02 14:35:00,06,마트,트레이더스,12490,우리카드 DA@카드의정석,일반결제
162,586a346a-dc5b-47d1-bcef-1972bbf483ce,2019-12-02 17:53:00,01,편의점,미니스톱,5200,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
163,7afb7830-68aa-455f-a759-eb9306fdb09b,2019-12-02 19:39:00,14,기타,미용실,14990,우리카드 DA@카드의정석,일반결제
164,9adc8fe3-cad6-4b77-8287-413950e7ceb8,2019-12-02 20:04:00,09,교육/육아,교보문고,9110,우리카드 위비 알뜰주유소 할인카드,일반결제
165,934fa5c8-8ac0-48d3-a0d0-2f5a24d6281f,2019-12-02 22:09:00,07,쇼핑,ABC마트,11500,NH농협 올바른LIFE카드(할인형),일반결제
166,a04d4d14-197d-4ae1-8bc2-ea720c648ca2,2019-12-02 22:27:00,01,편의점,미니스톱,5220,NH농협 올바른LIFE카드(할인형),일반결제
167,e43d482d-1819-4b76-83b0-c4c0e6db8a5b,2019-12-02 23:17:00,14,기타,올리브영,16540,NH농협 올바른LIFE카드(할인형),일반결제
168,89a92af3-a0ca-4f8e-a1ef-2dd3461633bc,2019-12-03 12:14:00,04,주유,GS칼텍스,9270,우리카드 DA@카드의정석,일반결제
169,defc4d67-d8b3-480d-a9ac-2a33c0e7d2f1,2019-12-03 12:50:00,11,자동차/하이패스,하이패스,11540,IBK 무직타이거 카드(신용),일반결제
170,8c6af125-c2e2-4bb9-a0c0-7fe1d4112c12,2019-12-03 14:34:00,14,기타,미용실,12580,우리카드 DA@카드의정석,일반결제
171,9ad0afdc-e280-4ef0-8b90-1a34a3d6f33a,2019-12-03 22:20:00,08,병원/약국,이비인후과,13510,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
172,ce8b76a2-082f-4fb9-80e3-fe4fe4fb2a3b,2019-12-04 10:52:00,03,외식,원할머니보쌈,8260,우리카드 우리 K-패스 (COOKIE CHECK),일반결제
173,77f90adb-047e-456d-9efa-244fd76e9ec1,2019-12-04 12:25:00,14,기타,레저,14330,우리카드 위비 알뜰주유소 할인카드,일반결제
174,300ffa68-4f22-4efa-a8e1-3f98c1ab6398,2019-12-04 12:27:00,04,주유,SK엔크린,8700,우리카드 DA@카드의정석,일반결제
